map_name,map_description,file_path,date_created,analysis_id,sample_name,project_name
Zr Lα1 Map Data 188.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 188.tif,2023-07-22,4,sample_1,project_1
Zr Lα1 Map Data 189.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 189.tif,2023-05-05,4,sample_1,project_1
Zr Lα1 Map Data 19.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 19.tif,2023-05-05,4,sample_1,project_1
Zr Lα1 Map Data 190.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 190.tif,2020-01-02,4,sample_1,project_1
Zr Lα1 Map Data 191.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 191.tif,2020-07-06,4,sample_1,project_1
Zr Lα1 Map Data 192.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 192.tif,2022-02-23,4,sample_1,project_1
Zr Lα1 Map Data 193.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 193.tif,2022-02-05,4,sample_1,project_1
Zr Lα1 Map Data 194.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 194.tif,2021-01-01,4,sample_1,project_1
Zr Lα1 Map Data 195.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 195.tif,2021-05-10,4,sample_1,project_1
Zr Lα1 Map Data 196.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 196.tif,2020-06-07,4,sample_1,project_1
Zr Lα1 Map Data 197.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 197.tif,2020-10-09,4,sample_1,project_1
Zr Lα1 Map Data 198.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 198.tif,2020-05-18,4,sample_1,project_1
Zr Lα1 Map Data 199.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 199.tif,2020-10-23,4,sample_1,project_1
Zr Lα1 Map Data 20.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 20.tif,2022-05-09,4,sample_1,project_1
Zr Lα1 Map Data 21.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 21.tif,2021-03-31,4,sample_1,project_1
Zr Lα1 Map Data 22.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 22.tif,2020-03-03,4,sample_1,project_1
Zr Lα1 Map Data 23.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 23.tif,2020-04-21,4,sample_1,project_1
Zr Lα1 Map Data 24.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 24.tif,2021-03-09,4,sample_1,project_1
Zr Lα1 Map Data 25.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 25.tif,2022-03-03,4,sample_1,project_1
Zr Lα1 Map Data 26.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 26.tif,2022-09-24,4,sample_1,project_1
Zr Lα1 Map Data 27.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 27.tif,2020-09-25,4,sample_1,project_1
Zr Lα1 Map Data 28.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 28.tif,2022-12-05,4,sample_1,project_1
Zr Lα1 Map Data 29.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 29.tif,2021-05-12,4,sample_1,project_1
Zr Lα1 Map Data 3.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 3.tif,2022-04-14,4,sample_1,project_1
Zr Lα1 Map Data 30.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 30.tif,2022-09-19,4,sample_1,project_1
Zr Lα1 Map Data 31.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 31.tif,2022-07-09,4,sample_1,project_1
Zr Lα1 Map Data 32.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 32.tif,2021-08-30,4,sample_1,project_1
Zr Lα1 Map Data 33.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 33.tif,2022-02-13,4,sample_1,project_1
Zr Lα1 Map Data 34.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 34.tif,2023-06-27,4,sample_1,project_1
Zr Lα1 Map Data 35.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 35.tif,2020-06-24,4,sample_1,project_1
Zr Lα1 Map Data 36.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 36.tif,2022-04-22,4,sample_1,project_1
Zr Lα1 Map Data 37.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 37.tif,2023-03-11,4,sample_1,project_1
Zr Lα1 Map Data 38.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 38.tif,2020-10-28,4,sample_1,project_1
Zr Lα1 Map Data 39.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 39.tif,2023-10-02,4,sample_1,project_1
Zr Lα1 Map Data 4.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 4.tif,2020-08-07,4,sample_1,project_1
Zr Lα1 Map Data 40.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 40.tif,2022-04-06,4,sample_1,project_1
Zr Lα1 Map Data 41.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 41.tif,2020-08-28,4,sample_1,project_1
Zr Lα1 Map Data 42.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 42.tif,2021-06-04,4,sample_1,project_1
Zr Lα1 Map Data 43.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 43.tif,2023-05-19,4,sample_1,project_1
Zr Lα1 Map Data 44.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 44.tif,2021-04-29,4,sample_1,project_1
Zr Lα1 Map Data 45.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 45.tif,2020-07-06,4,sample_1,project_1
Zr Lα1 Map Data 46.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 46.tif,2021-02-21,4,sample_1,project_1
Zr Lα1 Map Data 47.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 47.tif,2021-11-23,4,sample_1,project_1
Zr Lα1 Map Data 48.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 48.tif,2023-05-06,4,sample_1,project_1
Zr Lα1 Map Data 49.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 49.tif,2020-09-07,4,sample_1,project_1
Zr Lα1 Map Data 5.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 5.tif,2023-05-21,4,sample_1,project_1
Zr Lα1 Map Data 50.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 50.tif,2021-10-31,4,sample_1,project_1
Zr Lα1 Map Data 51.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 51.tif,2023-07-10,4,sample_1,project_1
Zr Lα1 Map Data 52.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 52.tif,2022-04-29,4,sample_1,project_1
Zr Lα1 Map Data 53.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 53.tif,2023-02-25,4,sample_1,project_1
Zr Lα1 Map Data 54.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 54.tif,2022-05-20,4,sample_1,project_1
Zr Lα1 Map Data 55.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 55.tif,2023-06-05,4,sample_1,project_1
Zr Lα1 Map Data 56.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 56.tif,2022-03-24,4,sample_1,project_1
Zr Lα1 Map Data 57.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 57.tif,2022-02-18,4,sample_1,project_1
Zr Lα1 Map Data 58.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 58.tif,2022-09-17,4,sample_1,project_1
Zr Lα1 Map Data 59.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 59.tif,2023-09-24,4,sample_1,project_1
Zr Lα1 Map Data 6.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 6.tif,2023-06-25,4,sample_1,project_1
Zr Lα1 Map Data 60.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 60.tif,2022-02-27,4,sample_1,project_1
Zr Lα1 Map Data 61.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 61.tif,2021-07-20,4,sample_1,project_1
Zr Lα1 Map Data 62.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 62.tif,2022-01-24,4,sample_1,project_1
Zr Lα1 Map Data 63.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 63.tif,2021-02-23,4,sample_1,project_1
Zr Lα1 Map Data 64.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 64.tif,2021-07-18,4,sample_1,project_1
Zr Lα1 Map Data 65.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 65.tif,2021-11-29,4,sample_1,project_1
Zr Lα1 Map Data 66.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 66.tif,2020-04-03,4,sample_1,project_1
Zr Lα1 Map Data 67.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 67.tif,2023-02-14,4,sample_1,project_1
Zr Lα1 Map Data 68.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 68.tif,2023-08-23,4,sample_1,project_1
Zr Lα1 Map Data 69.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 69.tif,2023-07-19,4,sample_1,project_1
Zr Lα1 Map Data 7.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 7.tif,2022-07-03,4,sample_1,project_1
Zr Lα1 Map Data 70.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 70.tif,2023-06-02,4,sample_1,project_1
Zr Lα1 Map Data 71.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 71.tif,2021-01-09,4,sample_1,project_1
Zr Lα1 Map Data 72.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 72.tif,2020-10-11,4,sample_1,project_1
Zr Lα1 Map Data 73.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 73.tif,2023-03-27,4,sample_1,project_1
Zr Lα1 Map Data 74.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 74.tif,2020-04-09,4,sample_1,project_1
Zr Lα1 Map Data 75.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 75.tif,2020-07-23,4,sample_1,project_1
Zr Lα1 Map Data 76.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 76.tif,2021-09-09,4,sample_1,project_1
Zr Lα1 Map Data 77.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 77.tif,2022-12-14,4,sample_1,project_1
Zr Lα1 Map Data 78.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 78.tif,2023-09-23,4,sample_1,project_1
Zr Lα1 Map Data 79.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 79.tif,2020-06-20,4,sample_1,project_1
Zr Lα1 Map Data 8.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 8.tif,2023-04-04,4,sample_1,project_1
Zr Lα1 Map Data 80.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 80.tif,2023-01-21,4,sample_1,project_1
Zr Lα1 Map Data 81.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 81.tif,2023-03-12,4,sample_1,project_1
Zr Lα1 Map Data 82.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 82.tif,2020-03-23,4,sample_1,project_1
Zr Lα1 Map Data 83.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 83.tif,2022-07-06,4,sample_1,project_1
Zr Lα1 Map Data 84.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 84.tif,2021-08-25,4,sample_1,project_1
Zr Lα1 Map Data 85.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 85.tif,2023-10-12,4,sample_1,project_1
Zr Lα1 Map Data 86.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 86.tif,2020-11-22,4,sample_1,project_1
Zr Lα1 Map Data 87.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 87.tif,2020-03-19,4,sample_1,project_1
Zr Lα1 Map Data 88.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 88.tif,2021-09-19,4,sample_1,project_1
Zr Lα1 Map Data 89.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 89.tif,2020-10-25,4,sample_1,project_1
Zr Lα1 Map Data 9.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 9.tif,2020-11-04,4,sample_1,project_1
Zr Lα1 Map Data 90.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 90.tif,2022-11-22,4,sample_1,project_1
Zr Lα1 Map Data 91.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 91.tif,2020-03-15,4,sample_1,project_1
Zr Lα1 Map Data 92.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 92.tif,2022-10-24,4,sample_1,project_1
Zr Lα1 Map Data 93.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 93.tif,2021-05-14,4,sample_1,project_1
Zr Lα1 Map Data 94.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 94.tif,2020-05-08,4,sample_1,project_1
Zr Lα1 Map Data 95.tif,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 95.tif,2022-08-03,4,sample_1,project_1
Zr Lα1 Map Data 96.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 96.tif,2020-04-10,4,sample_1,project_1
Zr Lα1 Map Data 97.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 97.tif,2022-03-09,4,sample_1,project_1
Zr Lα1 Map Data 98.tif,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 98.tif,2020-11-21,4,sample_1,project_1
Zr Lα1 Map Data 99.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 99.tif,2022-11-08,4,sample_1,project_1
Zr Lα1 Montaged Map Data.tif,Point Data Map visualizing specific data points across the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Montaged Map Data.tif,2021-06-17,4,sample_1,project_1
Zr Wt_ Map Data 200.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Wt_ Map Data 200.tif,2021-02-27,4,sample_1,project_1
Biotite.txt,Elemental Map displaying the elemental composition of the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/Biotite.txt,2022-01-25,4,sample_1,project_1
Gt.txt,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/Gt.txt,2023-06-06,4,sample_1,project_1
Electron Image 10.tif,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/Images/Electron Image 10.tif,2021-05-11,4,sample_1,project_1
image_metadata.txt,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/Images/image_metadata.txt,2021-03-17,4,sample_1,project_1
Qtz.txt,Correlation Map revealing relationships between different variables.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/Qtz.txt,2022-01-20,4,sample_1,project_1
beam_Measurement.txt,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_1/OxfordSEM/21_GR_14Y_Site7/beam_Measurement.txt,2021-11-22,4,sample_1,project_1
21_GR_14Y_PPL.czi_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/AxioImager/21_GR_14Y_PPL.czi,2022-10-29,5,sample_2,project_1
21_GR_14Y_PPL.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/AxioImager/21_GR_14Y_PPL.tif,2022-02-25,5,sample_2,project_1
21_GR_14Y_XPL.czi_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/AxioImager/21_GR_14Y_XPL.czi,2022-05-05,5,sample_2,project_1
21_GR_14Y_XPL.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/AxioImager/21_GR_14Y_XPL.tif,2022-04-29,5,sample_2,project_1
21_GR_14Y_PPL_Cleavage_Zoning.jpg_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/AxioScope/21_GR_14Y_PPL_Cleavage_Zoning.jpg,2022-08-04,6,sample_2,project_1
21_GR_14Y_PPL_Cluster1.jpg_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/AxioScope/21_GR_14Y_PPL_Cluster1.jpg,2021-06-19,6,sample_2,project_1
21_GR_14Y_PPL_X1.jpg_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/AxioScope/21_GR_14Y_PPL_X1.jpg,2022-12-31,6,sample_2,project_1
21_GR_14Y_XPL_Cleavage_Zoning.jpg_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/AxioScope/21_GR_14Y_XPL_Cleavage_Zoning.jpg,2021-11-15,6,sample_2,project_1
21_GR_14Y_XPL_Cluster1.jpg_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/AxioScope/21_GR_14Y_XPL_Cluster1.jpg,2020-11-24,6,sample_2,project_1
21_GR_14Y_XPL_X1.jpg_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/AxioScope/21_GR_14Y_XPL_X1.jpg,2020-06-02,6,sample_2,project_1
C-01ZoneTest2_BSE.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/C-01ZoneTest2_BSE.tif,2020-09-12,7,sample_2,project_1
C-01ZoneTest2_PhaseMap.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/C-01ZoneTest2_PhaseMap.tif,2021-12-07,7,sample_2,project_1
Al_512481492023.csv_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/ElementMaps/Al_512481492023.csv,2020-06-28,7,sample_2,project_1
Ca_512481492023.csv,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/ElementMaps/Ca_512481492023.csv,2021-09-10,7,sample_2,project_1
Ti_512481492023.csv_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/ElementMaps/Ti_512481492023.csv,2021-09-16,7,sample_2,project_1
Zr_512481492023.csv_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/ZeissSEM/21_GR_14Y_C-01ZoneTest2/ElementMaps/Zr_512481492023.csv,2020-01-09,7,sample_2,project_1
